RegionName,State,Population,StateCodeFIPS,MunicipalCodeFIPS,Year,Density,Metro
Williamson County,TN,211524,47,187,2015-01-01,362.90306545,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Williamson County,TN,218810,47,187,2016-01-01,375.40335731,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Williamson County,TN,225920,47,187,2017-01-01,387.60169317,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Williamson County,TN,231729,47,187,2018-01-01,397.56795661,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,114685,47,189,2010-01-01,200.81728022,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,116797,47,189,2011-01-01,204.51546303,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,119025,47,189,2012-01-01,208.41676573,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,121969,47,189,2013-01-01,213.57180844,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,125196,47,189,2014-01-01,219.22239363,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,128526,47,189,2015-01-01,225.05333528,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,132428,47,189,2016-01-01,231.88586811,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,136540,47,189,2017-01-01,239.08611798,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Wilson County,TN,140625,47,189,2018-01-01,246.23908994,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Anderson County,TX,58497,48,1,2010-01-01,55.04926657,"Palestine, TX"
Anderson County,TX,58394,48,1,2011-01-01,54.952337249,"Palestine, TX"
Anderson County,TX,58065,48,1,2012-01-01,54.642728061,"Palestine, TX"
Anderson County,TX,57977,48,1,2013-01-01,54.559914661,"Palestine, TX"
Anderson County,TX,57849,48,1,2014-01-01,54.439458806,"Palestine, TX"
Anderson County,TX,57646,48,1,2015-01-01,54.248423349,"Palestine, TX"
Anderson County,TX,57550,48,1,2016-01-01,54.158081459,"Palestine, TX"
Anderson County,TX,58212,48,1,2017-01-01,54.781064081,"Palestine, TX"
Anderson County,TX,58057,48,1,2018-01-01,54.63519957,"Palestine, TX"
Andrews County,TX,14849,48,3,2010-01-01,9.8945750929,"Andrews, TX"
Andrews County,TX,15388,48,3,2011-01-01,10.253735708,"Andrews, TX"
Andrews County,TX,16113,48,3,2012-01-01,10.736836721,"Andrews, TX"
Andrews County,TX,16788,48,3,2013-01-01,11.186620423,"Andrews, TX"
Andrews County,TX,17445,48,3,2014-01-01,11.624409893,"Andrews, TX"
Andrews County,TX,18083,48,3,2015-01-01,12.049538784,"Andrews, TX"
Andrews County,TX,17805,48,3,2016-01-01,11.864294534,"Andrews, TX"
Andrews County,TX,17631,48,3,2017-01-01,11.74835029,"Andrews, TX"
Andrews County,TX,18128,48,3,2018-01-01,12.079524364,"Andrews, TX"
Angelina County,TX,86905,48,5,2010-01-01,108.93327469,"Lufkin, TX"
Angelina County,TX,87295,48,5,2011-01-01,109.42213007,"Lufkin, TX"
Angelina County,TX,87520,48,5,2012-01-01,109.70416202,"Lufkin, TX"
Angelina County,TX,87333,48,5,2013-01-01,109.46976213,"Lufkin, TX"
Angelina County,TX,87599,48,5,2014-01-01,109.80318657,"Lufkin, TX"
Angelina County,TX,87874,48,5,2015-01-01,110.14789229,"Lufkin, TX"
Angelina County,TX,87759,48,5,2016-01-01,110.00374263,"Lufkin, TX"
Angelina County,TX,87711,48,5,2017-01-01,109.94357581,"Lufkin, TX"
Angelina County,TX,87092,48,5,2018-01-01,109.16767458,"Lufkin, TX"
Aransas County,TX,23182,48,7,2010-01-01,91.974073591,"Rockport, TX"
Aransas County,TX,23214,48,7,2011-01-01,92.101032885,"Rockport, TX"
Aransas County,TX,23457,48,7,2012-01-01,93.065130024,"Rockport, TX"
Aransas County,TX,23890,48,7,2013-01-01,94.783047972,"Rockport, TX"
Aransas County,TX,24570,48,7,2014-01-01,97.480932971,"Rockport, TX"
Aransas County,TX,24815,48,7,2015-01-01,98.452965066,"Rockport, TX"
Aransas County,TX,25191,48,7,2016-01-01,99.944736771,"Rockport, TX"
Aransas County,TX,25447,48,7,2017-01-01,100.96041112,"Rockport, TX"
Aransas County,TX,23792,48,7,2018-01-01,94.394235134,"Rockport, TX"
Archer County,TX,9112,48,9,2010-01-01,10.087580166,"Wichita Falls, TX"
Archer County,TX,8834,48,9,2011-01-01,9.7798159776,"Wichita Falls, TX"
Archer County,TX,8809,48,9,2012-01-01,9.7521393419,"Wichita Falls, TX"
Archer County,TX,8795,48,9,2013-01-01,9.736640426,"Wichita Falls, TX"
Archer County,TX,8837,48,9,2014-01-01,9.7831371739,"Wichita Falls, TX"
Archer County,TX,8758,48,9,2015-01-01,9.6956790052,"Wichita Falls, TX"
Archer County,TX,8780,48,9,2016-01-01,9.7200344446,"Wichita Falls, TX"
Archer County,TX,8786,48,9,2017-01-01,9.7266768371,"Wichita Falls, TX"
Archer County,TX,8786,48,9,2018-01-01,9.7266768371,"Wichita Falls, TX"
Armstrong County,TX,1902,48,11,2010-01-01,2.0921581223,"Amarillo, TX"
Armstrong County,TX,1936,48,11,2011-01-01,2.1295573737,"Amarillo, TX"
Armstrong County,TX,1953,48,11,2012-01-01,2.1482569994,"Amarillo, TX"
Armstrong County,TX,1939,48,11,2013-01-01,2.1328573077,"Amarillo, TX"
Armstrong County,TX,1913,48,11,2014-01-01,2.1042578801,"Amarillo, TX"
Armstrong County,TX,1901,48,11,2015-01-01,2.0910581443,"Amarillo, TX"
Armstrong County,TX,1843,48,11,2016-01-01,2.0272594214,"Amarillo, TX"
Armstrong County,TX,1881,48,11,2017-01-01,2.0690585847,"Amarillo, TX"
Armstrong County,TX,1892,48,11,2018-01-01,2.0811583425,"Amarillo, TX"
Atascosa County,TX,44953,48,13,2010-01-01,36.860588402,"San Antonio-New Braunfels, TX"
Atascosa County,TX,45489,48,13,2011-01-01,37.300098009,"San Antonio-New Braunfels, TX"
Atascosa County,TX,46430,48,13,2012-01-01,38.071699764,"San Antonio-New Braunfels, TX"
Atascosa County,TX,47012,48,13,2013-01-01,38.54892848,"San Antonio-New Braunfels, TX"
Atascosa County,TX,47708,48,13,2014-01-01,39.119634985,"San Antonio-New Braunfels, TX"
Atascosa County,TX,48349,48,13,2015-01-01,39.645242557,"San Antonio-New Braunfels, TX"
Atascosa County,TX,48703,48,13,2016-01-01,39.935515693,"San Antonio-New Braunfels, TX"
Atascosa County,TX,49069,48,13,2017-01-01,40.235628596,"San Antonio-New Braunfels, TX"
Atascosa County,TX,50310,48,13,2018-01-01,41.253224535,"San Antonio-New Braunfels, TX"
Austin County,TX,28362,48,15,2010-01-01,43.870631263,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,28599,48,15,2011-01-01,44.237225284,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,28561,48,15,2012-01-01,44.178446496,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,28684,48,15,2013-01-01,44.368704152,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,28972,48,15,2014-01-01,44.814185493,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,29473,48,15,2015-01-01,45.58913741,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,29636,48,15,2016-01-01,45.841267475,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,29757,48,15,2017-01-01,46.02843151,"Houston-The Woodlands-Sugar Land, TX"
Austin County,TX,29989,48,15,2018-01-01,46.38729148,"Houston-The Woodlands-Sugar Land, TX"
Bailey County,TX,7154,48,17,2010-01-01,8.6508385172,
Bailey County,TX,7175,48,17,2011-01-01,8.6762323681,
Bailey County,TX,7141,48,17,2012-01-01,8.6351185143,
Bailey County,TX,7128,48,17,2013-01-01,8.6193985114,
Bailey County,TX,6970,48,17,2014-01-01,8.4283400147,
Bailey County,TX,7222,48,17,2015-01-01,8.7330662247,
Bailey County,TX,7185,48,17,2016-01-01,8.688324678,
Bailey County,TX,7054,48,17,2017-01-01,8.529915418,
Bailey County,TX,7027,48,17,2018-01-01,8.4972661813,
Bandera County,TX,20562,48,19,2010-01-01,25.995116349,"San Antonio-New Braunfels, TX"
Bandera County,TX,20542,48,19,2011-01-01,25.96983173,"San Antonio-New Braunfels, TX"
Bandera County,TX,20594,48,19,2012-01-01,26.035571739,"San Antonio-New Braunfels, TX"
Bandera County,TX,20560,48,19,2013-01-01,25.992587887,"San Antonio-New Braunfels, TX"
Bandera County,TX,20816,48,19,2014-01-01,26.316231005,"San Antonio-New Braunfels, TX"
Bandera County,TX,21148,48,19,2015-01-01,26.735955673,"San Antonio-New Braunfels, TX"
Bandera County,TX,21705,48,19,2016-01-01,27.4401323,"San Antonio-New Braunfels, TX"
Bandera County,TX,22324,48,19,2017-01-01,28.222691245,"San Antonio-New Braunfels, TX"
Bandera County,TX,22824,48,19,2018-01-01,28.854806709,"San Antonio-New Braunfels, TX"
Bastrop County,TX,74362,48,21,2010-01-01,83.724210979,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,75141,48,21,2011-01-01,84.601287447,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,74858,48,21,2012-01-01,84.282657613,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,75944,48,21,2013-01-01,85.505385527,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,77994,48,21,2014-01-01,87.813481497,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,80281,48,21,2015-01-01,90.388415879,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,82827,48,21,2016-01-01,93.254958483,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,84809,48,21,2017-01-01,95.486493221,"Austin-Round Rock-Georgetown, TX"
Bastrop County,TX,86976,48,21,2018-01-01,97.926319546,"Austin-Round Rock-Georgetown, TX"
,,3708,48,23,2010-01-01,4.2744467302,
,,3695,48,23,2011-01-01,4.2594608059,
,,3590,48,23,2012-01-01,4.1384206476,
,,3578,48,23,2013-01-01,4.1245874867,
,,3567,48,23,2014-01-01,4.1119070892,
,,3609,48,23,2015-01-01,4.1603231525,
,,3638,48,23,2016-01-01,4.1937532914,
,,3559,48,23,2017-01-01,4.1026849819,
,,3582,48,23,2018-01-01,4.1291985404,
Bee County,TX,31863,48,25,2010-01-01,36.198106811,"Beeville, TX"
Bee County,TX,32311,48,25,2011-01-01,36.707059259,"Beeville, TX"
Bee County,TX,32483,48,25,2012-01-01,36.902460645,"Beeville, TX"
Bee County,TX,32812,48,25,2013-01-01,37.276222599,"Beeville, TX"
Bee County,TX,32846,48,25,2014-01-01,37.314848454,"Beeville, TX"
Bee County,TX,32612,48,25,2015-01-01,37.049011685,"Beeville, TX"
Bee County,TX,32809,48,25,2016-01-01,37.272814435,"Beeville, TX"
Bee County,TX,32599,48,25,2017-01-01,37.034242975,"Beeville, TX"
Bee County,TX,32587,48,25,2018-01-01,37.02061032,"Beeville, TX"
Bell County,TX,312850,48,27,2010-01-01,297.58709813,"Killeen-Temple, TX"
Bell County,TX,315780,48,27,2011-01-01,300.37415326,"Killeen-Temple, TX"
Bell County,TX,324973,48,27,2012-01-01,309.11865763,"Killeen-Temple, TX"
Bell County,TX,327061,48,27,2013-01-01,311.10479112,"Killeen-Temple, TX"
Bell County,TX,330208,48,27,2014-01-01,314.09825954,"Killeen-Temple, TX"
Bell County,TX,336174,48,27,2015-01-01,319.77319842,"Killeen-Temple, TX"
Bell County,TX,341305,48,27,2016-01-01,324.65387415,"Killeen-Temple, TX"
Bell County,TX,347851,48,27,2017-01-01,330.88051677,"Killeen-Temple, TX"
Bell County,TX,355642,48,27,2018-01-01,338.29142002,"Killeen-Temple, TX"
Bexar County,TX,1722855,48,29,2010-01-01,1389.1588869,"San Antonio-New Braunfels, TX"
Bexar County,TX,1755340,48,29,2011-01-01,1415.3519365,"San Antonio-New Braunfels, TX"
Bexar County,TX,1789091,48,29,2012-01-01,1442.5657772,"San Antonio-New Braunfels, TX"
Bexar County,TX,1821863,48,29,2013-01-01,1468.9902384,"San Antonio-New Braunfels, TX"
Bexar County,TX,1858787,48,29,2014-01-01,1498.7625075,"San Antonio-New Braunfels, TX"
Bexar County,TX,1896116,48,29,2015-01-01,1528.8613331,"San Antonio-New Braunfels, TX"
Bexar County,TX,1929530,48,29,2016-01-01,1555.8034466,"San Antonio-New Braunfels, TX"
Bexar County,TX,1958841,48,29,2017-01-01,1579.4372615,"San Antonio-New Braunfels, TX"
Bexar County,TX,1986049,48,29,2018-01-01,1601.375402,"San Antonio-New Braunfels, TX"
Blanco County,TX,10510,48,31,2010-01-01,14.818473845,
Blanco County,TX,10577,48,31,2011-01-01,14.912939854,
Blanco County,TX,10627,48,31,2012-01-01,14.983436875,
Blanco County,TX,10648,48,31,2013-01-01,15.013045624,
Blanco County,TX,10817,48,31,2014-01-01,15.251325555,
Blanco County,TX,11042,48,31,2015-01-01,15.56856215,
Blanco County,TX,11323,48,31,2016-01-01,15.964755409,
Blanco County,TX,11513,48,31,2017-01-01,16.232644089,
Blanco County,TX,11702,48,31,2018-01-01,16.499122829,
,,646,48,33,2010-01-01,0.719823038,
,,632,48,33,2011-01-01,0.7042231579,
,,613,48,33,2012-01-01,0.6830518921,
,,646,48,33,2013-01-01,0.719823038,
,,665,48,33,2014-01-01,0.7409943038,
,,655,48,33,2015-01-01,0.7298515323,
,,657,48,33,2016-01-01,0.7320800866,
,,670,48,33,2017-01-01,0.7465656895,
,,648,48,33,2018-01-01,0.7220515923,
Bosque County,TX,18272,48,35,2010-01-01,18.5883619,
Bosque County,TX,18263,48,35,2011-01-01,18.579206074,
Bosque County,TX,18130,48,35,2012-01-01,18.443903308,
Bosque County,TX,17869,48,35,2013-01-01,18.178384347,
Bosque County,TX,17719,48,35,2014-01-01,18.025787243,
Bosque County,TX,17868,48,35,2015-01-01,18.177367033,
Bosque County,TX,18014,48,35,2016-01-01,18.325894881,
Bosque County,TX,18318,48,35,2017-01-01,18.635158345,
Bosque County,TX,18691,48,35,2018-01-01,19.014616477,
Bowie County,TX,92636,48,37,2010-01-01,104.673258,"Texarkana, TX-AR"
Bowie County,TX,92922,48,37,2011-01-01,104.99642126,"Texarkana, TX-AR"
Bowie County,TX,93129,48,37,2012-01-01,105.23031915,"Texarkana, TX-AR"
Bowie County,TX,93487,48,37,2013-01-01,105.63483819,"Texarkana, TX-AR"
Bowie County,TX,93502,48,37,2014-01-01,105.65178731,"Texarkana, TX-AR"
Bowie County,TX,93494,48,37,2015-01-01,105.64274778,"Texarkana, TX-AR"
Bowie County,TX,93994,48,37,2016-01-01,106.20771852,"Texarkana, TX-AR"
Bowie County,TX,93977,48,37,2017-01-01,106.18850951,"Texarkana, TX-AR"
Bowie County,TX,94324,48,37,2018-01-01,106.5805992,"Texarkana, TX-AR"
Brazoria County,TX,314447,48,39,2010-01-01,230.81989646,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,319159,48,39,2011-01-01,234.2787412,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,324284,48,39,2012-01-01,238.04074869,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,329986,48,39,2013-01-01,242.22630317,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,337698,48,39,2014-01-01,247.88729863,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,345617,48,39,2015-01-01,253.7002425,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,353778,48,39,2016-01-01,259.69082653,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,362700,48,39,2017-01-01,266.24002279,"Houston-The Woodlands-Sugar Land, TX"
Brazoria County,TX,370200,48,39,2018-01-01,271.7453996,"Houston-The Woodlands-Sugar Land, TX"
Brazos County,TX,195663,48,41,2010-01-01,334.17345768,"College Station-Bryan, TX"
Brazos County,TX,197416,48,41,2011-01-01,337.16741194,"College Station-Bryan, TX"
Brazos County,TX,200261,48,41,2012-01-01,342.02639645,"College Station-Bryan, TX"
Brazos County,TX,204141,48,41,2013-01-01,348.65306074,"College Station-Bryan, TX"
Brazos County,TX,209030,48,41,2014-01-01,357.00299934,"College Station-Bryan, TX"
Brazos County,TX,216450,48,41,2015-01-01,369.67564085,"College Station-Bryan, TX"
Brazos County,TX,220156,48,41,2016-01-01,376.00512999,"College Station-Bryan, TX"
Brazos County,TX,223572,48,41,2017-01-01,381.83932721,"College Station-Bryan, TX"
Brazos County,TX,226758,48,41,2018-01-01,387.28070671,"College Station-Bryan, TX"
Brewster County,TX,9260,48,43,2010-01-01,1.4974702638,
Brewster County,TX,9352,48,43,2011-01-01,1.5123479381,
Brewster County,TX,9262,48,43,2012-01-01,1.4977936915,
Brewster County,TX,9290,48,43,2013-01-01,1.5023216793,
Brewster County,TX,9151,48,43,2014-01-01,1.479843454,
Brewster County,TX,9136,48,43,2015-01-01,1.4774177462,
Brewster County,TX,9197,48,43,2016-01-01,1.4872822911,
Brewster County,TX,9330,48,43,2017-01-01,1.5087902334,
Brewster County,TX,9267,48,43,2018-01-01,1.4986022607,
,,1632,48,45,2010-01-01,1.8133318763,
,,1658,48,45,2011-01-01,1.842220742,
,,1575,48,45,2012-01-01,1.7499985938,
,,1561,48,45,2013-01-01,1.7344430508,
,,1551,48,45,2014-01-01,1.7233319486,
,,1515,48,45,2015-01-01,1.6833319807,
,,1485,48,45,2016-01-01,1.6499986742,
,,1518,48,45,2017-01-01,1.6866653114,
,,1516,48,45,2018-01-01,1.684443091,
Brooks County,TX,7208,48,47,2010-01-01,7.6408173959,
Brooks County,TX,7217,48,47,2011-01-01,7.6503578172,
Brooks County,TX,7199,48,47,2012-01-01,7.6312769747,
Brooks County,TX,7263,48,47,2013-01-01,7.6991199704,
Brooks County,TX,7234,48,47,2014-01-01,7.6683786129,
Brooks County,TX,7200,48,47,2015-01-01,7.6323370215,
Brooks County,TX,7200,48,47,2016-01-01,7.6323370215,
Brooks County,TX,7153,48,47,2017-01-01,7.5825148215,
Brooks County,TX,7114,48,47,2018-01-01,7.5411729959,
Brown County,TX,38078,48,49,2010-01-01,40.317544922,"Brownwood, TX"
Brown County,TX,37998,48,49,2011-01-01,40.232839749,"Brownwood, TX"
Brown County,TX,37811,48,49,2012-01-01,40.034841406,"Brownwood, TX"
Brown County,TX,37673,48,49,2013-01-01,39.888724982,"Brownwood, TX"
Brown County,TX,37555,48,49,2014-01-01,39.763784851,"Brownwood, TX"
Brown County,TX,37749,48,49,2015-01-01,39.969194896,"Brownwood, TX"
Brown County,TX,38074,48,49,2016-01-01,40.313309663,"Brownwood, TX"
Brown County,TX,37870,48,49,2017-01-01,40.097311471,"Brownwood, TX"
Brown County,TX,37924,48,49,2018-01-01,40.154487463,"Brownwood, TX"
Burleson County,TX,17236,48,51,2010-01-01,26.153450356,"College Station-Bryan, TX"
Burleson County,TX,17324,48,51,2011-01-01,26.286979228,"College Station-Bryan, TX"
Burleson County,TX,17431,48,51,2012-01-01,26.449338197,"College Station-Bryan, TX"
Burleson County,TX,17269,48,51,2013-01-01,26.203523683,"College Station-Bryan, TX"
Burleson County,TX,17390,48,51,2014-01-01,26.387125881,"College Station-Bryan, TX"
Burleson County,TX,17614,48,51,2015-01-01,26.727017555,"College Station-Bryan, TX"
Burleson County,TX,17855,48,51,2016-01-01,27.092704578,"College Station-Bryan, TX"
Burleson County,TX,18068,48,51,2017-01-01,27.415905142,"College Station-Bryan, TX"
Burleson County,TX,18389,48,51,2018-01-01,27.902982049,"College Station-Bryan, TX"
Burnet County,TX,42755,48,53,2010-01-01,43.001617528,
Burnet County,TX,43206,48,53,2011-01-01,43.455218966,
Burnet County,TX,43370,48,53,2012-01-01,43.620164944,
Burnet County,TX,43580,48,53,2013-01-01,43.831376257,
Burnet County,TX,43951,48,53,2014-01-01,44.204516243,
Burnet County,TX,44753,48,53,2015-01-01,45.011142304,
Burnet County,TX,45852,48,53,2016-01-01,46.116481508,
Burnet County,TX,46654,48,53,2017-01-01,46.92310757,
Burnet County,TX,47542,48,53,2018-01-01,47.816229693,
Caldwell County,TX,38131,48,55,2010-01-01,69.935059232,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,38472,48,55,2011-01-01,70.560478318,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,38690,48,55,2012-01-01,70.960306356,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,39215,48,55,2013-01-01,71.92319498,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,39721,48,55,2014-01-01,72.851236205,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,40442,48,55,2015-01-01,74.173603248,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,41169,48,55,2016-01-01,75.506974732,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,42425,48,55,2017-01-01,77.810571134,"Austin-Round Rock-Georgetown, TX"
Caldwell County,TX,43247,48,55,2018-01-01,79.318179607,"Austin-Round Rock-Georgetown, TX"
Calhoun County,TX,21313,48,57,2010-01-01,42.050826199,"Port Lavaca, TX"
Calhoun County,TX,21358,48,57,2011-01-01,42.139611785,"Port Lavaca, TX"
Calhoun County,TX,21578,48,57,2012-01-01,42.573674646,"Port Lavaca, TX"
Calhoun County,TX,21735,48,57,2013-01-01,42.883437688,"Port Lavaca, TX"
Calhoun County,TX,21821,48,57,2014-01-01,43.053116806,"Port Lavaca, TX"
Calhoun County,TX,21906,48,57,2015-01-01,43.220822912,"Port Lavaca, TX"
Calhoun County,TX,21977,48,57,2016-01-01,43.360906835,"Port Lavaca, TX"
Calhoun County,TX,21770,48,57,2017-01-01,42.952493143,"Port Lavaca, TX"
Calhoun County,TX,21561,48,57,2018-01-01,42.540133425,"Port Lavaca, TX"
Callahan County,TX,13513,48,59,2010-01-01,15.024924929,"Abilene, TX"
Callahan County,TX,13511,48,59,2011-01-01,15.022701156,"Abilene, TX"
Callahan County,TX,13488,48,59,2012-01-01,14.997127762,"Abilene, TX"
Callahan County,TX,13501,48,59,2013-01-01,15.011582289,"Abilene, TX"
Callahan County,TX,13506,48,59,2014-01-01,15.017141722,"Abilene, TX"
Callahan County,TX,13591,48,59,2015-01-01,15.111652092,"Abilene, TX"
Callahan County,TX,13789,48,59,2016-01-01,15.331805658,"Abilene, TX"
Callahan County,TX,13968,48,59,2017-01-01,15.530833376,"Abilene, TX"
Callahan County,TX,13994,48,59,2018-01-01,15.55974243,"Abilene, TX"
Cameron County,TX,407654,48,61,2010-01-01,457.49885562,"Brownsville-Harlingen, TX"
Cameron County,TX,413291,48,61,2011-01-01,463.82510545,"Brownsville-Harlingen, TX"
Cameron County,TX,416098,48,61,2012-01-01,466.97532423,"Brownsville-Harlingen, TX"
Cameron County,TX,417705,48,61,2013-01-01,468.77881607,"Brownsville-Harlingen, TX"
Cameron County,TX,419467,48,61,2014-01-01,470.75626013,"Brownsville-Harlingen, TX"
Cameron County,TX,420058,48,61,2015-01-01,471.41952315,"Brownsville-Harlingen, TX"
Cameron County,TX,422137,48,61,2016-01-01,473.75272759,"Brownsville-Harlingen, TX"
Cameron County,TX,423181,48,61,2017-01-01,474.92438003,"Brownsville-Harlingen, TX"
Cameron County,TX,423908,48,61,2018-01-01,475.74027211,"Brownsville-Harlingen, TX"
Camp County,TX,12397,48,63,2010-01-01,63.299474547,"Mount Pleasant, TX"
Camp County,TX,12421,48,63,2011-01-01,63.422019307,"Mount Pleasant, TX"
Camp County,TX,12491,48,63,2012-01-01,63.779441523,"Mount Pleasant, TX"
Camp County,TX,12467,48,63,2013-01-01,63.656896763,"Mount Pleasant, TX"
Camp County,TX,12664,48,63,2014-01-01,64.662785001,"Mount Pleasant, TX"
Camp County,TX,12708,48,63,2015-01-01,64.887450395,"Mount Pleasant, TX"
Camp County,TX,12786,48,63,2016-01-01,65.285720864,"Mount Pleasant, TX"
Camp County,TX,12874,48,63,2017-01-01,65.735051651,"Mount Pleasant, TX"
Camp County,TX,13033,48,63,2018-01-01,66.546910686,"Mount Pleasant, TX"
Carson County,TX,6163,48,65,2010-01-01,6.697203419,"Amarillo, TX"
Carson County,TX,6238,48,65,2011-01-01,6.778704353,"Amarillo, TX"
Carson County,TX,6090,48,65,2012-01-01,6.6178758432,"Amarillo, TX"
Carson County,TX,5988,48,65,2013-01-01,6.5070345729,"Amarillo, TX"
Carson County,TX,6037,48,65,2014-01-01,6.5602818498,"Amarillo, TX"
Carson County,TX,6011,48,65,2015-01-01,6.5320281927,"Amarillo, TX"
Carson County,TX,6095,48,65,2016-01-01,6.6233092388,"Amarillo, TX"
Carson County,TX,6010,48,65,2017-01-01,6.5309415135,"Amarillo, TX"
Carson County,TX,6005,48,65,2018-01-01,6.5255081179,"Amarillo, TX"
Cass County,TX,30455,48,67,2010-01-01,32.504171724,
Cass County,TX,30275,48,67,2011-01-01,32.312060383,
Cass County,TX,30029,48,67,2012-01-01,32.049508216,
Cass County,TX,30236,48,67,2013-01-01,32.270436258,
Cass County,TX,30121,48,67,2014-01-01,32.147698457,
Cass County,TX,30141,48,67,2015-01-01,32.169044161,
Cass County,TX,30073,48,67,2016-01-01,32.096468766,
Cass County,TX,29980,48,67,2017-01-01,31.997211239,
Cass County,TX,30119,48,67,2018-01-01,32.145563886,
Castro County,TX,8126,48,69,2010-01-01,9.0849688844,
Castro County,TX,8095,48,69,2011-01-01,9.0503104995,
Castro County,TX,8263,48,69,2012-01-01,9.2381365853,
Castro County,TX,8122,48,69,2013-01-01,9.0804968347,
Castro County,TX,7929,48,69,2014-01-01,8.8647204386,
Castro County,TX,7797,48,69,2015-01-01,8.7171427999,
Castro County,TX,7783,48,69,2016-01-01,8.7014906261,
Castro County,TX,7760,48,69,2017-01-01,8.6757763405,
Castro County,TX,7665,48,69,2018-01-01,8.5695651611,
Chambers County,TX,35446,48,71,2010-01-01,59.358351463,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,35687,48,71,2011-01-01,59.761933325,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,36498,48,71,2012-01-01,61.120044904,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,37362,48,71,2013-01-01,62.566911001,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,38290,48,71,2014-01-01,64.120952364,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,39068,48,71,2015-01-01,65.423801697,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,40247,48,71,2016-01-01,67.398171058,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,41399,48,71,2017-01-01,69.327325853,"Houston-The Woodlands-Sugar Land, TX"
Chambers County,TX,42454,48,71,2018-01-01,71.094043136,"Houston-The Woodlands-Sugar Land, TX"
Cherokee County,TX,50944,48,73,2010-01-01,48.381918427,"Jacksonville, TX"
Cherokee County,TX,51093,48,73,2011-01-01,48.523424902,"Jacksonville, TX"
Cherokee County,TX,51292,48,73,2012-01-01,48.712416771,"Jacksonville, TX"
Cherokee County,TX,51111,48,73,2013-01-01,48.540519644,"Jacksonville, TX"
Cherokee County,TX,51219,48,73,2014-01-01,48.643088095,"Jacksonville, TX"
Cherokee County,TX,51594,48,73,2015-01-01,48.999228552,"Jacksonville, TX"
Cherokee County,TX,51926,48,73,2016-01-01,49.314531569,"Jacksonville, TX"
Cherokee County,TX,52182,48,73,2017-01-01,49.557656787,"Jacksonville, TX"
Cherokee County,TX,52592,48,73,2018-01-01,49.94703702,"Jacksonville, TX"
Childress County,TX,7070,48,75,2010-01-01,10.150596293,
Childress County,TX,7026,48,75,2011-01-01,10.087424265,
Childress County,TX,7097,48,75,2012-01-01,10.189360947,
Childress County,TX,7054,48,75,2013-01-01,10.127624647,
